date,SPX
20180117,256.558753110999
20180116,254.136396585077
20180112,255.008077910693
20180111,253.356471188473
20180110,251.521352608229
20180109,251.906727510081
20180108,251.337840750205
20180105,250.879061105144
20180104,249.218278790023
20180103,248.172261199284
20180102,246.612410406077
20171229,244.859872161944
20171228,245.786607044967
20171227,245.2819494354
20171226,245.162666727684
20171222,245.456285700523
20171221,245.520514850832
20171220,245.015857241265
20171219,245.144315541882
20171218,246.089401610707
20171215,244.538726410401
20171214,242.52906281993
20171213,243.524156844148
20171212,243.551544753071
20171211,243.122467513271
20171208,242.392123275313
20171207,241.077503646988
20171206,240.319771500107
20171205,240.274124985234
20171204,241.14140876781
20171201,241.433546462993
20171130,241.935658126589
20171129,239.83591844246
20171128,239.981987290051
20171127,237.57185130479
20171124,237.690532243458
20171122,237.142774064989
20171121,237.352748033402
20171120,235.809895830716
20171117,235.408206499839
20171116,236.102033525899
20171115,234.111845477463
20171114,235.289525561171
20171113,235.837283739639
20171110,235.618180468252
20171109,235.691214892047
20171108,236.549369371648
20171107,236.147680040771
20171106,236.312007494312
20171103,235.946835375333
20171102,235.161715319528
20171101,235.070422289783
20171031,234.760025988651
20171030,234.394853869672
20171027,235.271266955222
20171026,233.363242633556
20171025,233.061975635398
20171024,234.221397113157
20171023,233.810578479305
20171020,234.723508776753
20171019,233.518440784122
20171018,233.454535663301
20171017,233.226303088939
20171016,233.061975635398
20171013,232.751579334266
20171012,232.468570942057
20171011,232.815484455087
20171010,232.450312336108
20171009,231.838649036819
20171006,232.222079761747
20171005,232.486829548006
20171004,231.117434101835
20171003,230.843555012601
20171002,230.350572651979
20170929,229.355478627761
20170928,228.552099966007
20170927,228.278220876773
20170926,227.392678488249
20170925,227.255738943632
20170922,227.72133339533
20170921,227.675686880457
20170920,228.287350179747
20170919,228.205186452977
20170918,227.976953878615
20170915,227.493100820968
20170914,227.189163888988
20170913,227.261838258659
20170912,227.152826704152
20170911,226.389745822602
20170908,224.000575919655
20170907,224.264020509714
20170906,224.291273398341
20170905,223.528192516791
20170901,225.14519724198
20170831,224.827246874667
20170830,223.482771035746
20170829,222.428992675511
20170828,222.174632381661
20170825,222.165548085452
20170824,221.647743201544
20170823,222.165548085452
20170822,222.964966151838
20170821,220.657554914771
20170818,220.484953286801
20170817,220.830156542741
20170816,224.327610583176
20170815,223.936985846193
20170814,223.964238734819
20170811,221.76583905226
20170810,221.438804388738
20170809,224.609223765653
20170808,224.618308061862
20170807,225.172450130606
20170804,224.754572504996
20170803,224.345779175594
20170802,224.781825393623
20170801,224.672813839115
20170731,224.173177547625
20170728,224.30035769455
20170727,224.563802284608
20170726,224.772741097414
20170725,224.763656801205
20170724,224.218599028669
20170721,224.273104805923
20170720,224.472959322519
20170719,224.373032064221
20170718,223.164820668434
20170717,223.046724817718
20170714,223.073977706345
20170713,222.038367938527
20170712,221.665911793962
20170711,220.012569883937
20170710,220.176087215698
20170707,219.939896422696
20170706,218.522748030963
20170705,220.539462697773
20170703,220.030744835363
20170630,219.658285057078
20170629,219.249494452965
20170628,221.193532933246
20170627,219.231322226829
20170626,221.011836107912
20170623,220.866498269724
20170622,220.603045503799
20170621,220.702973670527
20170620,220.757477630921
20170619,222.25639468126
20170616,220.421362304909
20170615,220.37335604436
20170614,220.798247113871
20170613,221.078492010725
20170612,220.002704464528
20170609,220.047908258028
20170608,220.382391740539
20170607,220.273913665203
20170606,219.867106644353
20170605,220.572241706696
20170602,220.734959271711
20170601,220.002704464528
20170531,218.266983841445
20170530,218.321223331124
20170526,218.511074201303
20170525,218.556264434478
20170524,217.516644985603
20170523,217.010394681574
20170522,216.531264122384
20170519,215.437392527527
20170518,214.045204643458
20170517,213.186386808258
20170516,217.037514426413
20170515,217.236400088749
20170512,216.043085210713
20170511,216.404701998388
20170510,216.847663556235
20170509,216.458940584045
20170508,216.657827150402
20170505,216.693981687399
20170504,215.844199548377
20170503,215.591074396363
20170502,215.853247900859
20170501,215.771876010038
20170428,215.229471169012
20170427,215.699566032023
20170426,215.518750858023
20170425,215.654362238523
20170424,214.406807870809
20170421,212.074430260719
20170420,212.752446482244
20170419,211.034810811843
20170418,211.423533784033
20170417,212.056359772382
20170413,210.194064369
20170412,211.568180860711
20170411,212.499322234251
20170410,212.752446482244
20170407,212.625884358247
20170406,212.842854069244
20170405,212.246197082237
20170404,212.879009510262
20170403,212.743411690087
20170331,213.114063269919
20170330,213.611264317444
20170329,212.933248095919
20170328,212.734375993908
20170327,211.197528376858
20170324,211.414498991876
20170323,211.568180860711
20170322,211.794186267886
20170321,211.296971660036
20170320,214.045204643458
20170317,214.280245746812
20170316,214.655477894036
20170315,215.07852507182
20170314,213.233320522046
20170313,214.052413723916
20170310,213.94440550873
20170309,213.197322884209
20170308,212.927290644965
20170307,213.323335768953
20170306,213.962411978486
20170303,214.601473786443
20170302,214.46646441756
20170301,215.82560859644
20170228,212.846284483576
20170227,213.422347499999
20170224,213.089314669023
20170223,212.81928242978
20170222,212.675263975379
20170221,212.864290053233
20170217,211.604144103923
20170216,211.271112173046
20170215,211.451129165383
20170214,210.353008140229
20170213,209.515922870179
20170210,208.381790705711
20170209,207.562711005319
20170208,206.338576195322
20170207,206.068543956079
20170206,206.059534870561
20170203,206.428577940752
20170202,205.015430554379
20170201,204.880407684018
20170131,204.799402422728
20170130,204.817407992385
20170127,206.095546009875
20170126,206.419582356711
20170125,206.635610488362
20170124,204.862415615838
20170123,203.557262043075
20170120,204.088330037422
20170119,203.341247412901
20170118,204.097326521561
20170117,203.647277289981
20170113,204.367358760805
20170112,203.899303959568
20170111,204.412366384258
20170110,203.836304267934
20170109,203.836304267934
20170106,204.511378115304
20170105,203.782286658865
20170104,203.944311583021
20170103,202.738182342682
20161230,201.199008570087
20161229,201.937095610568
20161228,201.982089732544
20161227,203.665282859638
20161223,203.161230420564
20161222,202.864196127524
20161221,203.215233628058
20161220,203.782286658865
20161219,202.999205496408
20161216,202.558151848868
20161215,202.952832071059
20161214,202.1206610256
20161213,203.802902981994
20161212,202.45173784657
20161209,202.684385093339
20161208,201.467436735668
20161207,200.975299602431
20161206,198.380330047423
20161205,197.753962714219
20161202,196.572801560099
20161201,196.474384513298
20161130,197.199182315518
20161129,197.673433005493
20161128,197.288655693281
20161125,198.219269735157
20161123,197.485515736499
20161122,197.378142493259
20161121,196.993365181048
20161118,195.516926936909
20161117,195.955390423333
20161116,194.953189446955
20161115,195.320066893691
20161114,193.807828023787
20161111,193.655711380558
20161110,194.10311853602
20161109,193.619925071821
20161108,191.588693006766
20161107,190.729665004579
20161104,186.613527227657
20161103,186.819330939913
20161102,187.678358047285
20161101,188.814763274016
20161031,190.192784471353
20161028,190.183827380101
20161027,190.747564870055
20161026,191.257615290982
20161025,191.642379180979
20161024,192.286646379659
20161021,191.472362672275
20161020,191.382889294511
20161019,191.740809649995
20161018,191.230772651283
20161017,190.040667828125
20161014,190.702821470066
20161013,190.604391895864
20161012,191.230772651283
20161011,190.980212116824
20161010,193.423065028604
20161007,192.420863157411
20161006,193.083031116381
20161005,192.948814338628
20161004,192.098730005479
20161003,193.083031116381
20160930,193.548338137319
20160929,192.098730005479
20160928,193.852571423776
20160927,192.895127269601
20160926,191.705022446444
20160923,193.270947490561
20160922,194.335765782789
20160921,193.118830847332
20160920,190.971268447786
20160919,190.962325673562
20160916,190.926525047797
20160915,191.663635902459
20160914,189.767293907444
20160913,189.838519633339
20160912,192.607350506739
20160909,189.883037270047
20160908,194.539299132606
20160907,194.984448790709
20160906,195.00225833823
20160902,194.414657228337
20160901,193.542167459653
20160831,193.533269808287
20160830,194.085250932838
20160829,194.405759576971
20160826,193.453132186236
20160825,193.818158467078
20160824,193.951711377203
20160823,194.948842159856
20160822,194.557108680127
20160819,194.566006331493
20160818,194.850909235074
20160817,194.414657228337
20160816,194.049645192285
20160815,195.055673626305
20160812,194.494794850387
20160811,194.663940146575
20160810,193.764742288704
20160809,194.245498577659
20160808,194.129768569546
20160805,194.245498577659
20160804,192.669678581268
20160803,192.464899945248
20160802,191.904020279032
20160801,193.141535438258
20160729,193.30178308308
20160728,192.990186335102
20160727,192.76761150605
20160726,192.97237678758
20160725,192.883341514164
20160722,193.408627904018
20160721,192.545036676999
20160720,193.275074993893
20160719,192.473810951104
20160718,192.669678581268
20160715,192.15330319727
20160714,192.411483766874
20160713,191.343127258325
20160712,191.369835347512
20160711,189.989868736496
20160708,189.322144249341
20160707,186.544414834276
20160706,186.66015819688
20160705,185.547284051622
20160701,186.891630677297
20160630,186.499897197568
20160629,183.989260248262
20160628,180.908818382096
20160627,177.703748856449
20160624,180.944437477138
20160623,187.68399706872
20160622,185.271293044197
20160621,185.57399125051
20160620,185.048718215146
20160617,183.864618343994
20160616,184.547959501657
20160615,183.998845834158
20160614,184.255685195409
20160613,184.61881522086
20160610,186.053616521653
20160609,187.833817533121
20160608,188.090656894372
20160607,187.47953982278
20160606,187.187278801648
20160603,186.239601049376
20160602,186.7975803171
20160601,186.230748734266
20160531,185.849901679154
20160527,186.204179389495
20160526,185.407064505065
20160525,185.353926701197
20160524,184.105122327567
20160523,181.749239189504
20160520,181.997226235645
20160519,180.8546992411
20160518,181.483534228027
20160517,181.430395538485
20160516,183.13974083075
20160513,181.350675104731
20160512,182.944891588476
20160511,182.891752898934
20160510,184.61881522086
20160509,182.351490660871
20160506,182.200927793029
20160505,181.536672031895
20160504,181.572093691776
20160503,182.590627163251
20160502,184.193695076431
20160429,182.741190031092
20160428,183.733140872681
20160427,185.41593010529
20160426,185.035083050178
20160425,184.760526659266
20160422,185.07936942461
20160421,185.07936942461
20160420,186.080185866424
20160419,185.903040368696
20160418,185.318505041316
20160415,184.025415178929
20160414,184.229116736312
20160413,184.220264421202
20160412,182.378060005642
20160411,180.695284058148
20160408,181.120404202576
20160407,180.633280654055
20160406,182.820897179731
20160405,180.84584692599
20160404,182.670334311889
20160401,183.26373435382
20160331,182.023795580416
20160330,182.466632754506
20160329,181.669517870075
20160328,180.004458952243
20160324,179.898169173718
20160323,179.977890493146
20160322,181.173542892118
20160321,181.270967070418
20160318,181.014127709167
20160317,180.309557315067
20160316,179.172866966443
20160315,178.141924209835
20160314,178.432705195414
20160311,178.661799571648
20160310,175.824497509452
20160309,175.683524217409
20160308,174.819988346538
20160307,176.749706772431
20160304,176.60872026315
20160303,176.035978595097
20160302,175.348683130308
20160301,174.564461257759
20160229,170.555229929674
20160226,171.903386384408
20160225,172.299900863617
20160224,170.2380153504
20160223,169.462612899807
20160222,171.630232787803
20160219,169.180639000097
20160218,169.259938900031
20160217,169.956054667926
20160216,167.224486980509
20160212,164.448872408808
20160211,161.126936545512
20160210,163.250508668075
20160209,163.391482841268
20160208,163.382675755399
20160205,165.611982252741
20160204,168.828184622408
20160203,168.563837230523
20160202,167.559328067609
20160201,170.634529829609
20160129,170.696216438955
20160128,166.63411880463
20160127,165.770596150997
20160126,167.594567866023
20160125,165.338827774987
20160122,167.876541765734
20160121,164.501738715048
20160120,163.585336537938
20160119,165.70890954165
20160115,165.488622251286
20160114,169.11895239075
20160113,166.38739792057
20160112,170.643350132715
20160111,169.277566289006
20160108,169.110145304881
20160107,170.986997424535
20160106,175.19008244929
20160105,177.4281960325
20160104,177.128607961052
20151231,179.639879546613
20151230,181.455046819218
20151229,182.750336086563
20151228,180.820619422968
20151224,181.234759528853
20151223,181.534350243749
20151222,179.313854356873
20151221,177.701351391403
20151218,176.247455274996
20151217,179.425411609838
20151216,182.201837241017
20151215,179.574305097946
20151214,177.708757276365
20151211,176.815396347721
20151210,180.310014098006
20151209,179.84581675273
20151208,181.255925669511
20151207,182.482107336278
20151204,183.594429276844
20151203,180.082294645606
20151202,182.639759264862
20151201,184.522823967396
20151130,182.779894312492
20151127,183.541878633983
20151125,183.331676062537
20151124,183.357951383968
20151123,183.112715050615
20151120,183.32291762206
20151119,182.657276145816
20151118,182.8149280744
20151117,179.959676478929
20151116,180.091053086083
20151113,177.393453419197
20151112,179.407894728885
20151111,181.947842467186
20151110,182.666034586293
20151109,182.245629443401
20151106,183.962283776874
20151105,184.05862662212
20151104,184.260070753089
20151103,184.803094062657
20151102,184.268829193566
20151030,182.114252836248
20151029,182.95506312203
20151028,182.998855324415
20151027,180.923104931389
20151026,181.290959431419
20151023,181.755156776695
20151022,179.73195702653
20151021,176.78912102629
20151020,177.89268452638
20151019,178.12040397878
20151016,178.032819574011
20151015,177.227043050136
20151014,174.546960264203
20151013,175.387770549986
20151012,176.500092490553
20151009,176.333682121492
20151008,176.228580835769
20151007,174.652061549926
20151006,173.233194192668
20151005,173.828768145097
20151002,170.789589299612
20151001,168.275916882741
20150930,167.802961096988
20150929,164.728748489595
20150928,164.579855001487
20150925,168.924041478031
20150924,168.976592120893
20150923,169.563407632845
20150922,169.826160847152
20150921,172.050804728286
20150918,171.10489315678
20150917,173.985693734302
20150916,174.369037275829
20150915,172.896649582234
20150914,170.744698337749
20150911,171.406837182206
20150910,170.631437745934
20150909,169.681791245331
20150908,172.034126613797
20150904,167.791210597342
20150903,170.457190681603
20150902,170.248094204406
20150901,167.076797633586
20150831,172.103825439529
20150828,173.584925486341
20150827,173.515226660609
20150826,169.612092419599
20150825,163.121389273276
20150824,165.099093453431
20150821,172.182236618478
20150820,177.74071797063
20150819,181.460892794093
20150818,182.898431074822
20150817,183.447309327464
20150814,182.401826941479
20150813,181.826811629188
20150812,182.018483399952
20150811,181.791962216322
20150810,183.50829579998
20150807,181.147248078298
20150806,181.521879266609
20150805,183.046541079503
20150804,182.366977528613
20150803,182.724184010491
20150731,183.351473442082
20150730,183.673830511094
20150729,183.630268745011
20150728,182.358265175397
20150727,180.119190398746
20150724,181.164672784731
20150723,183.081390492369
20150722,184.083311112272
20150721,184.492791713449
20150720,185.242054090071
20150717,185.111368791823
20150716,184.937121727492
20150715,183.50829579998
20150714,183.586706978929
20150713,182.750321070141
20150710,180.76390453677
20150709,178.428993874737
20150708,178.193760337891
20150707,181.225659257246
20150706,180.05820392623
20150702,180.624506885305
20150701,180.842315715719
20150630,179.37864037534
20150629,179.012721540245
20150626,182.872294015172
20150625,182.811307542657
20150624,183.403747561381
20150623,184.745449956729
20150622,184.606052305264
20150619,183.665118157878
20150618,184.41934655404
20150617,182.581308781041
20150616,182.286529138202
20150615,181.289480346245
20150612,182.009089474353
20150611,183.500327667541
20150610,182.902098392367
20150609,180.725931029052
20150608,180.699921060566
20150605,181.870369642429
20150604,182.182489264259
20150603,183.734417383913
20150602,183.248897972178
20150601,183.430967751579
20150529,183.058158203282
20150528,184.202596816658
20150527,184.410676564545
20150526,182.67667866549
20150522,184.662106259908
20150521,185.104275724167
20150520,184.56673637546
20150519,184.696786217889
20150518,184.757476144356
20150515,184.185256837668
20150514,183.985847079276
20150513,182.087119379811
20150512,182.05243942183
20150511,182.598648760032
20150508,183.474317699055
20150507,181.090070587854
20150506,180.370461459746
20150505,181.11608055634
20150504,183.214218014197
20150501,182.69401864448
20150430,180.734601018547
20150429,182.563968802051
20150428,183.31825788814
20150427,182.737368591956
20150424,183.500327667541
20150423,183.075498182272
20150422,182.615988739023
20150421,181.722979821009
20150420,181.939729558391
20150417,180.292431554288
20150416,182.390569012145
20150415,182.442588949117
20150414,181.627609936561
20150413,181.28081035675
20150410,182.104459358801
20150409,181.11608055634
20150408,180.318441522774
20150407,179.711542258105
20150406,180.188391680345
20150402,178.983263140501
20150401,178.341683917851
20150331,178.974593151006
20150330,180.552531239147
20150327,178.376363875832
20150326,177.968874369554
20150325,178.393703854823
20150324,181.046720640377
20150323,182.06977940082
20150320,182.425248970126
20150319,180.836297822657
20150318,181.66495102509
20150317,179.506999977087
20150316,180.042171836992
20150313,177.668425684188
20150312,178.764664816574
20150311,176.520395726651
20150310,176.934722327867
20150309,179.852272144767
20150306,179.109936984254
20150305,181.664957067353
20150304,181.466419528674
20150303,182.234650101763
20150302,182.985617066468
20150227,181.83758710893
20150226,182.459077010755
20150225,182.674872115555
20150224,182.830244591012
20150223,182.312336339491
20150220,182.338231752067
20150219,181.250624423873
20150218,181.380101486753
20150217,181.362837878369
20150213,181.077988340033
20150212,180.33565317952
20150211,178.61792414531
20150210,178.514342495005
20150209,176.632609181147
20150206,177.426735166812
20150205,177.918748005757
20150204,176.140596342202
20150203,176.813877069179
20150202,174.293390245111
20150130,172.161334609684
20150129,174.353812874455
20150128,172.756929098933
20150127,175.001198188856
20150126,177.340417124892
20150123,176.926090523675
20150122,177.901484397373
20150121,175.294679531385
20150120,174.4142355038
20150116,174.043067923543
20150115,171.790167029428
20150114,173.378419000758
20150113,174.431499112184
20150112,174.923511951128
20150109,176.30460062185
20150108,177.728848313532
20150107,174.6300306086
20150106,172.480711364789
20150105,174.120754161271
20150102,177.323153516508
20141231,177.41810336262
20141230,179.196255026174
20141229,180.16301709568
20141226,179.921326578303
20141224,179.342995697439
20141223,179.325732089055
20141222,179.084041571678
20141219,178.264020173437
20141218,177.512933058361
20141217,173.229204638146
20141216,169.898369046709
20141215,171.271909496786
20141212,172.456588134978
20141211,175.289515313262
20141210,174.405298648525
20141209,177.246810454621
20141208,177.366995244003
20141205,178.560258510007
20141204,178.268381164366
20141203,178.465827604065
20141202,177.779057379026
20141201,176.6373018799
20141128,177.873488284969
20141126,178.25121190874
20141125,177.796226634652
20141124,177.924996051847
20141121,177.427087638694
20141120,176.482778579266
20141119,176.173731977999
20141118,176.457024695827
20141117,175.444038613895
20141114,175.332438452326
20141113,175.289515313262
20141112,175.092068873563
20141111,175.280930685449
20141110,175.109238129189
20141107,174.559821949158
20141106,174.396714020712
20141105,173.70135916786
20141104,172.611111435611
20141103,173.21203538252
20141031,173.117604476577
20141030,171.160309335218
20141029,170.070061602969
20141028,170.327600437358
20141027,168.396059179438
20141024,168.627844130388
20141023,167.340149958441
20141022,165.417193328333
20141021,166.601871966525
20141020,163.365467281031
20141017,161.794480391255
20141016,159.905862272399
20141015,160.043216317407
20141014,161.133464049656
20141013,160.884509843079
20141010,163.571498348542
20141009,165.460116467398
20141008,168.808121314461
20141007,165.906517113673
20141006,168.507659341006
20141003,168.705105780705
20141002,166.867995428727
20141001,166.842241545288
20140930,169.134337171354
20140929,169.580737817629
20140926,169.889784418896
20140925,168.550582480071
20140924,171.314832635851
20140923,169.984215324839
20140922,170.962862895519
20140919,172.293480206531
20140918,172.447975888428
20140917,171.533699135873
20140916,171.302993787097
20140915,170.021297405011
20140912,170.14946704322
20140911,171.149190221247
20140910,170.952663442661
20140909,170.311815251617
20140908,171.396984855117
20140905,171.841306267574
20140904,171.072288438322
20140903,171.320083072192
20140902,171.414074140212
20140829,171.499520565684
20140828,171.012475940491
20140827,171.106467008511
20140826,171.174824148889
20140825,171.063743795775
20140822,170.200734898503
20140821,170.465618817468
20140820,169.970029549728
20140819,169.517163494724
20140818,168.637065312358
20140815,167.235743934611
20140814,167.269922504799
20140813,166.483815390453
20140812,165.364467216765
20140811,165.59517256554
20140808,165.116672582895
20140807,163.228306579954
20140806,164.116949404867
20140805,164.065681549584
20140804,165.672074348465
20140801,164.484369034399
20140731,164.988502944686
20140730,168.312368895563
20140729,168.286734967921
20140728,169.013029584437
20140725,168.944672444059
20140724,169.739324200952
20140723,169.730779558405
20140722,169.354815286326
20140721,168.619976027264
20140718,168.936127801512
20140717,167.227199292063
20140716,169.149743865193
20140715,168.525984959244
20140714,168.842136733492
20140711,167.996217121315
20140710,167.765511772539
20140709,168.431993891224
20140708,167.680065347067
20140707,168.765234950567
20140703,169.354815286326
20140702,168.525984959244
20140701,168.355092108299
20140630,167.235743934611
20140627,167.321190360083
20140626,166.996493943288
20140625,167.116118938949
20140624,166.364190394792
20140623,167.372458215366
20140620,167.42372607065
20140619,167.086381320009
20140618,166.899293555909
20140617,165.683223089258
20140616,165.224007668285
20140613,165.087943839848
20140612,164.586208472489
20140611,165.759758992754
20140610,166.338030263609
20140609,166.321022285054
20140606,166.150942499508
20140605,165.360071496721
20140604,164.288568847784
20140603,163.95691326597
20140602,164.041953158743
20140530,163.854865394643
20140529,163.591241727047
20140528,162.749346788596
20140527,162.868402638478
20140523,161.873435893036
20140522,161.227132707963
20140521,160.835949201208
20140520,159.492318895398
20140519,160.504293619394
20140516,159.917518359262
20140515,159.364759056239
20140514,160.776421276267
20140513,161.541780311222
20140512,161.397212493509
20140509,159.840982455766
20140508,159.602870756002
20140507,159.772950541548
20140506,158.837511721047
20140505,160.232165962521
20140502,159.926022348539
20140501,160.155630059026
20140430,160.138622080471
20140429,159.662398680943
20140428,158.92255161382
20140425,158.42081624646
20140424,159.730430595162
20140423,159.407279002625
20140422,159.781454530825
20140421,159.058615442256
20140417,158.505856139233
20140416,158.284752418024
20140415,156.643482487509
20140414,155.571979838571
20140411,154.35590937192
20140410,155.759067602672
20140409,159.101135388643
20140408,157.408841522464
20140407,156.762538337391
20140404,158.514360128511
20140403,160.410749737344
20140402,160.623349469276
20140401,160.087598144807
20140331,159.033103474425
20140328,157.740497104278
20140327,156.966634080045
20140326,157.298289661859
20140325,158.437824225015
20140324,157.689473168614
20140321,158.344280342965
20140320,158.958431376446
20140319,158.035583492557
20140318,158.882232927318
20140317,157.756189179085
20140314,156.342284623034
20140313,156.78254232911
20140312,158.560506142109
20140311,158.518173670371
20140310,159.305557644699
20140307,159.390222588175
20140306,159.322490633394
20140305,158.958431376446
20140304,158.814500972537
20140303,156.613212442157
20140228,157.722323201695
20140227,157.324397967357
20140226,156.503148015638
20140225,156.494681521291
20140224,156.553946981724
20140221,155.690364558268
20140220,155.868160939567
20140219,154.953779550025
20140218,155.986691860434
20140214,155.800428984787
20140213,154.945313055678
20140212,154.149462587002
20140211,154.073264137873
20140210,152.405364751393
20140207,152.125970437922
20140206,150.263341681447
20140205,148.307581487148
20140204,148.493844362796
20140203,147.460932052387
20140131,150.85599628578
20140130,151.74497819228
20140129,150.153277254928
20140128,151.609514282718
20140127,150.712065881871
20140124,151.457117384461
20140123,154.75905018003
20140122,156.03749082652
20140121,155.935892894348
20140117,155.478702199577
20140116,156.139088758691
20140115,156.342284623034
20140114,155.50410168262
20140113,153.827735801793
20140110,155.902026916958
20140109,155.478702199577
20140108,155.377104267406
20140107,155.343238290015
20140106,154.394990923083
20140103,154.843715123506
20140102,154.869114606549
20131231,156.367684106077
20131230,155.631099097834
20131227,155.656498580877
20131226,155.664965075225
20131224,154.877581100897
20131223,154.538921326992
20131220,153.717671375274
20131219,152.833252819027
20131218,153.010094425132
20131217,150.441680622179
20131216,150.921679267321
20131213,149.986945063623
20131212,150.003787121347
20131211,150.500627824214
20131210,152.210096683228
20131209,152.757463559268
20131206,152.370096231609
20131205,150.685890459181
20131204,151.35115173929
20131203,151.367993797014
20131202,152.024834048261
20131129,152.420622404782
20131127,152.521674751128
20131126,152.151149481193
20131125,152.109044336883
20131122,152.260622856401
20131121,151.502730258808
20131120,150.29010210266
20131119,150.76167971894
20131118,151.090099844563
20131115,151.620624662878
20131114,150.963784411631
20131113,150.214312842901
20131112,149.018526744476
20131111,149.321683783514
20131108,149.296420696927
20131107,147.309057885461
20131106,149.195368350581
20131105,148.437475752989
20131104,148.909053369269
20131101,148.386949579816
20131031,148.033266367606
20131030,148.454317810713
20131029,149.195368350581
20131028,148.40379163754
20131025,148.1680028294
20131024,147.494320520429
20131023,147.005900846424
20131022,147.713267270844
20131021,146.862743355768
20131018,146.854322326906
20131017,145.869061950035
20131016,144.900643630889
20131015,142.904859790561
20131014,143.949067369467
20131011,143.376437406841
20131010,142.458545260867
20131009,139.452237957082
20131008,139.351185610737
20131007,140.993286238854
20131004,142.222756452727
20131003,141.153285787235
20131002,142.466966289729
20131001,142.601702751524
20130930,141.481705912859
20130927,142.239598510452
20130926,142.896438761699
20130925,142.349071885659
20130924,142.761702299904
20130923,143.09854345439
20130920,143.763804734499
20130919,144.771110321219
20130918,145.014127350584
20130917,143.354907632848
20130916,142.71803541796
20130913,141.896805456656
20130912,141.578369349212
20130911,141.955464739607
20130910,141.511330168698
20130909,140.472222870722
20130906,139.139819157995
20130905,139.07277997748
20130904,138.896802128629
20130903,137.757136059882
20130830,137.137023640122
20130829,137.572778313466
20130828,137.354900976794
20130827,136.868866918063
20130826,139.106299567737
20130823,139.625853216725
20130822,139.156578953123
20130821,137.899594318475
20130820,138.754343870036
20130819,138.075572167326
20130816,138.963841309144
20130815,139.424735675182
20130814,141.402391500361
20130813,142.131442588457
20130812,141.712447710241
20130809,141.880045661528
20130808,142.290660642179
20130807,141.771106993192
20130806,142.232001359229
20130805,143.044851422968
20130802,143.254348862076
20130801,143.011331832711
20130731,141.377251807668
20130730,141.276693036897
20130729,141.276693036897
20130726,141.712447710241
20130725,141.561609554084
20130724,141.218033753946
20130723,141.737587402934
20130722,142.03926371525
20130719,141.762727095627
20130718,141.511330168698
20130717,140.74037959278
20130716,140.380043997514
20130715,140.907977544066
20130712,140.37166409995
20130711,140.313004817
20130710,138.427527865027
20130709,138.377248479641
20130708,137.388420567051
20130705,136.60909009357
20130703,135.150987917378
20130702,135.092328634427
20130701,135.218027097892
20130628,134.430316726846
20130627,134.983389966091
20130626,134.195679595045
20130625,132.880035677446
20130624,131.614671145234
20130621,133.299030555662
20130620,132.874631982045
20130619,136.250681288991
20130618,138.159607934153
20130617,137.075937786245
20130614,136.025611335195
20130613,136.884211529307
20130612,134.833574172495
20130611,135.958923941477
20130610,137.376031057973
20130607,137.376031057973
20130606,135.650494745534
20130605,134.43344981019
20130604,136.342376455353
20130603,137.000914468313
20130531,136.250681288991
20130530,138.234631252086
20130529,137.72613987499
20130528,138.626419690176
20130524,137.801163192922
20130523,137.917866131928
20130522,138.317990494232
20130521,139.351645096853
20130520,139.151582915701
20130517,139.159918839915
20130516,137.826170965566
20130515,138.476373054311
20130514,137.734475799205
20130513,136.325704606923
20130510,136.217337592132
20130509,135.775533608754
20130508,136.15898612263
20130507,135.542127730743
20130506,134.858581945139
20130503,134.516809052337
20130502,133.166389329558
20130501,131.94100847
20130430,133.108037860056
20130429,132.791272739898
20130426,131.907664773141
20130425,132.141070651152
20130424,131.607571501413
20130423,131.524212259266
20130422,130.182128460702
20130419,129.606949689889
20130418,128.489935845121
20130417,129.298520493946
20130416,131.215783063323
20130415,129.30685641816
20130412,132.374476529164
20130411,132.699577573536
20130410,132.266109514373
20130409,130.665612065154
20130408,130.215472157561
20130405,129.340200115019
20130404,129.923714810047
20130403,129.398551584522
20130402,130.723963534656
20130401,130.082097370126
20130328,130.598924671436
20130327,130.198800309131
20130326,130.198800309131
20130325,129.165145706511
20130322,129.706980780465
20130321,128.673326177844
20130320,129.782004098397
20130319,128.881724283211
20130318,129.18181755494
20130315,129.898707037403
20130314,130.069898376886
20130313,129.381083117186
20130312,129.19850557847
20130311,129.488969844609
20130308,128.999330081689
20130307,128.451597465542
20130306,128.219226052631
20130305,128.044947492948
20130304,126.907987365491
20130301,126.235770063856
20130228,125.820821112229
20130227,126.069790483205
20130226,124.501283446056
20130225,123.654787584738
20130222,126.05319252514
20130221,124.833242607358
20130220,125.596748678351
20130219,127.181853673564
20130215,126.235770063856
20130214,126.385151686441
20130213,126.268965979986
20130212,126.161079252563
20130211,125.95360477675
20130208,125.978501713847
20130207,125.281387475114
20130206,125.447367055765
20130205,125.356078286407
20130204,124.102932452495
20130201,125.513758888025
20130131,124.235716117015
20130130,124.542778341219
20130129,125.032418104138
20130128,124.542778341219
20130125,124.692159963805
20130124,123.995045725072
20130123,123.961849808942
20130122,123.762674312161
20130118,123.098755989558
20130117,122.824889681485
20130116,122.036486673394
20130115,122.053084631459
20130114,121.970094841134
20130111,122.053084631459
20130110,122.061383610492
20130109,121.098702042718
20130108,120.791639818514
20130107,121.140196937881
20130104,121.472156099182
20130103,120.9410214411
20130102,121.214887749173
20121231,118.185760402299
20121228,116.210603392556
