date,open,close,low,high,volume
2003-01-23,88.75,60.1738600686356,87.949997,89.379997,55919800.0
2003-01-24,88.589996,58.5933706549491,86.169998,88.68,68633900.0
2003-01-27,85.730003,57.792951810609,84.5,86.800003,57884400.0
2003-01-28,85.629997,58.2202974665653,85.129997,86.400002,46929100.0
2003-01-29,85.419998,58.661206830328,84.769997,87.18,53712200.0
2003-01-30,86.790001,57.2706466335875,84.400002,86.879997,49845900.0
2003-01-31,84.150002,58.376308595822,84.150002,86.209999,55317000.0
2003-02-03,86.139999,58.4916265666966,85.919998,86.809998,39696000.0
2003-02-04,85.309998,57.9150496004236,84.300003,85.75,43633400.0
2003-02-05,85.75,57.5555401198461,84.480003,86.540001,55270600.0
2003-02-06,84.370003,57.2842110197149,83.650002,84.889999,53638000.0
2003-02-07,84.910004,56.5855410118747,82.970001,84.989998,43165000.0
2003-02-10,83.459999,56.9857531473289,82.650002,84.129997,45455900.0
2003-02-11,84.370003,56.592325579062,82.830002,84.879997,46861000.0
2003-02-12,83.160004,55.690157219901,82.089996,83.620003,35873600.0
2003-02-13,82.150002,55.8597374835324,81.0,82.660004,57934100.0
2003-02-14,82.370003,57.0807180949625,81.82,84.199997,59580900.0
2003-02-18,84.529999,58.084629864055,84.389999,85.800003,39492700.0
2003-02-19,85.32,57.7793874244817,84.279999,85.470001,31432000.0
2003-02-20,85.209999,57.2028158847771,84.050003,85.419998,29280100.0
2003-02-21,84.379997,57.7793874244817,83.459999,85.739998,60955800.0
2003-02-24,84.93,56.8433064041996,83.589996,85.0,30628600.0
2003-02-25,82.949997,57.2977801540896,82.220001,84.489998,56770600.0
2003-02-26,84.019997,56.4634432220601,83.080002,84.529999,37787200.0
2003-02-27,83.699997,57.209595025396,83.160004,84.75,51126000.0
2003-02-28,84.470001,57.5894588858566,84.160004,85.230003,43666800.0
2003-03-03,85.260002,57.0400147617646,83.720001,85.779999,42923100.0
2003-03-04,83.949997,56.1310672619847,82.650002,84.010002,31440500.0
2003-03-05,82.610001,56.6058899651894,82.360001,83.540001,43974700.0
2003-03-06,82.870003,56.1310672619847,82.470001,83.519997,41217700.0
2003-03-07,81.610001,56.5177102630642,81.43,83.989998,63538000.0
2003-03-10,82.599998,55.1610681540132,81.099998,82.860001,41014100.0
2003-03-11,81.480003,54.6184092754297,80.480003,82.0,48102700.0
2003-03-12,80.379997,54.9847033231945,79.379997,81.099998,62459800.0
2003-03-13,82.18,56.8840043108291,81.529999,83.910004,72117800.0
2003-03-14,84.199997,57.0671482822667,83.349998,84.769997,63951800.0
2003-03-17,83.459999,58.8647004334014,83.220001,86.949997,88217500.0
2003-03-18,87.150002,59.2106455278515,86.279999,87.349998,50792300.0
2003-03-19,87.279999,59.6651192777415,86.68,88.160004,49630800.0
2003-03-20,87.330002,59.7940023130645,86.349998,88.589996,67321600.0
2003-03-21,88.800003,61.0654310179618,87.93,89.879997,71165300.0
2003-03-24,88.019997,59.0360483456013,86.349998,88.139999,65398900.0
2003-03-25,86.739998,59.6012764436074,86.440002,88.260002,61040100.0
2003-03-26,87.559998,59.3016390518373,86.800003,87.849998,45740800.0
2003-03-27,86.400002,59.3493091785976,85.989998,87.660004,53120200.0
2003-03-28,86.470001,59.049666338813,86.25,87.279999,32583000.0
2003-03-31,85.349998,57.7080920904138,84.400002,86.589996,61119500.0
2003-04-01,85.25,58.5933964875394,84.910004,86.389999,53574000.0
2003-04-02,87.540001,60.0098816161352,87.5,88.769997,50431200.0
2003-04-03,88.870003,59.7238567695625,87.650002,88.989998,48755500.0
2003-04-04,88.43,60.0779804352178,87.620003,88.589996,36250100.0
2003-04-07,90.339996,59.9622114893749,87.970001,90.849998,69776200.0
2003-04-08,88.300003,60.0575510618937,87.709999,88.650002,39712700.0
2003-04-09,88.360001,59.2675869182888,86.769997,89.099998,55647300.0
2003-04-10,87.089996,59.5944698305078,85.709999,87.629997,41812400.0
2003-04-11,88.160004,59.3493091785976,86.860001,88.699997,47730100.0
2003-04-14,87.470001,60.5751090331395,87.0,89.0,36711700.0
2003-04-15,88.839996,61.1403418981584,88.419998,89.779999,49709800.0
2003-04-16,89.910004,60.0984098085418,88.029999,90.059998,51788000.0
2003-04-17,88.300003,60.990520818767,88.190002,89.720001,37403100.0
2003-04-21,89.860001,61.0518137057518,89.059998,90.160004,32052700.0
2003-04-22,89.099998,62.2027026800971,88.889999,91.559998,59763600.0
2003-04-23,91.620003,62.7747469252282,91.239998,92.349998,44227100.0
2003-04-24,91.529999,62.2163261213234,90.959999,92.080002,49692400.0
2003-04-25,91.300003,61.4467954370533,90.019997,91.470001,43917200.0
2003-04-28,90.440002,62.5091568999939,90.300003,92.190002,46432900.0
2003-04-29,92.139999,62.7270774794696,91.400002,92.800003,52017100.0
2003-04-30,91.910004,62.5908791603027,91.410004,92.57,48709100.0
2003-05-01,91.919998,62.5840677801905,90.5,92.730003,50240400.0
2003-05-02,91.559998,63.4761781094139,91.489998,93.470001,50201500.0
2003-05-05,93.470001,63.3535977834588,92.5,93.779999,35437800.0
2003-05-06,93.040001,63.9528827820261,93.0,94.379997,44401000.0
2003-05-07,93.419998,63.598758435369,92.970001,94.139999,41413100.0
2003-05-08,92.519997,62.9586153711554,92.279999,93.330002,40570700.0
2003-05-09,92.830002,63.8303017750692,92.610001,93.800003,33608100.0
2003-05-12,93.5,64.6134497715492,93.279999,95.120003,35662300.0
2003-05-13,94.529999,64.4976808257064,94.260002,95.18,39253600.0
2003-05-14,95.089996,64.3614825065395,93.910004,95.239998,32195100.0
2003-05-15,94.889999,64.7700829120546,94.25,95.330002,43879200.0
2003-05-16,94.889999,64.6066438394515,94.260002,95.449997,38905000.0
2003-05-19,94.150002,63.0948191383368,92.330002,94.419998,41606000.0
2003-05-20,92.82,62.9654267512676,91.589996,93.029999,55404600.0
2003-05-21,92.110001,63.0948191383368,91.910004,92.879997,49333800.0
2003-05-22,92.949997,63.7213394423259,92.68,94.050003,38421800.0
2003-05-23,93.529999,63.8507311483932,93.139999,93.980003,26155900.0
2003-05-27,93.300003,64.9675741182063,93.07,95.839996,43719200.0
2003-05-28,95.849998,65.1514418831318,95.43,96.470001,37727100.0
2003-05-29,95.879997,64.9811914304163,95.080002,96.82,50844200.0
2003-05-30,95.900002,66.0231235200329,95.559998,97.089996,52529500.0
2003-06-02,97.529999,66.2955249253793,96.669998,98.449997,50305500.0
2003-06-03,97.150002,66.5679270117276,96.849998,97.839996,38254500.0
2003-06-04,97.660004,67.5281422890498,97.57,99.349998,49360700.0
2003-06-05,98.580002,67.8618318143684,98.269997,99.650002,46262400.0
2003-06-06,100.400002,67.5962411081324,99.129997,101.400002,60356800.0
2003-06-09,98.769997,66.9084279171584,97.769997,99.099998,37808500.0
2003-06-10,98.459999,67.5894297280201,98.190002,99.260002,29965900.0
2003-06-11,99.160004,68.3044836724303,98.709999,100.389999,37610200.0
2003-06-12,100.75,68.5155928717938,99.620003,100.900002,36442000.0
2003-06-13,100.610001,67.8005389273836,98.949997,100.75,48628300.0
2003-06-16,99.959999,69.230646816204,99.800003,101.699997,36326300.0
2003-06-17,102.07,69.230646816204,101.230003,102.18,36801800.0
2003-06-18,101.290001,69.1693539292192,101.0,102.139999,35521000.0
2003-06-19,101.639999,68.1137990793782,99.839996,101.730003,43551700.0
2003-06-20,100.389999,67.9641523364504,99.419998,100.5,41545000.0
2003-06-23,99.449997,67.2670112881247,97.919998,99.660004,34237500.0
2003-06-24,98.220001,67.3353574982293,98.019997,99.089996,36213600.0
2003-06-25,98.529999,66.6587246187893,97.529999,99.440002,47743400.0
2003-06-26,97.779999,67.5267329010488,96.959999,98.980003,33477300.0
2003-06-27,98.75,66.7475789977795,97.580002,99.190002,54208800.0
2003-06-30,98.220001,66.7270701454249,97.470001,98.669998,33349000.0
2003-07-01,97.25,67.3421935545245,96.43,98.849998,51322800.0
2003-07-02,98.769997,68.1896936678983,98.57,99.790001,34662100.0
2003-07-03,99.07,67.48572134756,97.900002,99.849998,30792800.0
2003-07-07,99.650002,68.8253197781321,99.650002,100.900002,31391100.0
2003-07-08,100.5,69.1328842165576,100.169998,101.290001,30952500.0
2003-07-09,100.919998,68.7433069231885,100.029999,101.400002,36528500.0
2003-07-10,99.839996,67.8684673689164,98.629997,100.040001,49777700.0
2003-07-11,99.389999,68.5109247511628,99.389999,100.449997,39976300.0
2003-07-14,101.199997,68.8458279470178,100.449997,101.900002,42114900.0
2003-07-15,101.379997,68.6954640976871,99.949997,101.459999,42573600.0
2003-07-16,100.809998,68.2922146917276,99.230003,100.870003,39894200.0
2003-07-17,99.150002,67.3216901699214,98.160004,99.879997,52253500.0
2003-07-18,99.019997,68.0119951619518,98.459999,99.800003,35698100.0
2003-07-21,99.449997,67.1713263205907,97.849998,99.489998,34786000.0
2003-07-22,98.690002,67.7796129899261,97.919998,99.410004,49968300.0
2003-07-23,99.209999,67.8274558154276,98.279999,99.449997,37275400.0
2003-07-24,99.989998,67.3148541136262,98.370003,100.339996,40896200.0
2003-07-25,98.660004,68.5040934791501,98.040001,100.290001,43241100.0
2003-07-28,100.370003,68.2512086059902,99.669998,100.980003,34382800.0
2003-07-29,100.139999,67.936813579021,98.68,100.260002,53472100.0
2003-07-30,99.599998,67.7727824013824,98.93,99.75,28363300.0
2003-07-31,99.980003,67.9299768392568,99.169998,100.910004,54937200.0
2003-08-01,99.190002,67.3285262262166,98.239998,99.529999,49321000.0
2003-08-04,98.309998,67.3285262262166,97.0,99.0,55214100.0
2003-08-05,98.410004,65.9000734166542,96.339996,98.760002,61415600.0
2003-08-06,96.690002,66.2828194380106,96.419998,98.059998,50096900.0
2003-08-07,97.169998,66.9799557020538,96.760002,98.07,43427400.0
2003-08-08,98.32,67.1713263205907,97.760002,98.550003,27357300.0
2003-08-11,98.260002,67.4242118772195,97.839996,99.040001,34631400.0
2003-08-12,98.709999,68.0393346028502,98.419998,99.589996,43285600.0
2003-08-13,99.82,67.6907640786873,98.529999,99.849998,36152000.0
2003-08-14,99.099998,67.875298640929,98.449997,99.75,35525100.0
2003-08-15,99.360001,68.0871774283517,99.120003,99.790001,12567000.0
2003-08-18,99.93,68.674960713084,99.739998,100.599998,22873800.0
2003-08-19,100.690002,68.9346775417255,100.0,100.940002,37437700.0
2003-08-20,100.290001,68.6544525441983,100.160004,100.889999,21295300.0
2003-08-21,101.050003,68.8731626036336,100.400002,101.519997,46494200.0
2003-08-22,101.75,68.1896936678983,99.730003,101.82,52040300.0
2003-08-25,99.709999,68.2990507480228,99.279999,100.830002,23473000.0
2003-08-26,99.5,68.422075839924,98.830002,100.389999,45065800.0
2003-08-27,100.050003,68.4425785410582,99.57,100.360001,18919500.0
2003-08-28,100.400002,68.8663313316209,99.660004,101.0,27402400.0
2003-08-29,100.610001,69.3310902079209,100.480003,101.480003,28706600.0
2003-09-02,101.639999,70.2606086439897,101.050003,102.879997,49419100.0
2003-09-03,103.029999,70.6433498810636,102.779999,103.699997,44912400.0
2003-09-04,103.099998,70.6775253782572,102.760002,103.550003,28381000.0
2003-09-05,102.940002,70.2811120285928,102.400002,103.550003,31637300.0
2003-09-08,103.040001,70.8620592570299,102.93,103.879997,32632800.0
2003-09-09,103.370003,70.39730038073,102.68,103.459999,35053200.0
2003-09-10,102.529999,69.6864920040964,101.550003,102.800003,45904900.0
2003-09-11,102.099998,69.8915347352238,101.839996,102.760002,38396300.0
2003-09-12,101.910004,70.0213904156688,101.349998,102.639999,42524800.0
2003-09-15,102.519997,69.7753409153351,101.949997,102.629997,21312800.0
2003-09-16,102.230003,70.7937137303943,102.169998,103.639999,37892600.0
2003-09-17,103.480003,70.6570165259025,103.050003,103.790001,31885800.0
2003-09-18,103.400002,71.4908493109685,103.169998,104.699997,30243600.0
2003-09-19,104.269997,71.128651783165,103.400002,104.599998,34331600.0
2003-09-22,102.849998,70.36021601688,102.029999,102.959999,36677400.0
2003-09-23,102.589996,70.6277968368081,102.360001,103.290001,32489200.0
2003-09-24,103.120003,69.3722213916167,101.07,103.220001,41694700.0
2003-09-25,101.410004,68.8027516860484,100.199997,101.879997,52673100.0
2003-09-26,100.440002,68.5763351933448,99.849998,100.660004,42914700.0
2003-09-29,100.300003,69.248721548879,99.790001,100.989998,36771600.0
2003-09-30,100.480003,68.5763351933448,99.25,100.760002,70764500.0
2003-10-01,100.239998,70.0377453106807,100.199997,102.18,65797600.0
2003-10-02,101.93,70.2916012576685,101.629997,102.559998,44591500.0
2003-10-03,103.669998,70.9365426700671,103.080002,104.279999,48806900.0
2003-10-06,103.480003,71.2590140623728,103.199997,103.989998,20226500.0
2003-10-07,103.260002,71.5334573187711,102.910004,104.309998,42602900.0
2003-10-08,104.330002,71.3550682758685,103.410004,104.389999,30920800.0
2003-10-09,104.879997,71.5471773889664,103.830002,105.220001,40066500.0
2003-10-10,104.269997,71.7461489385343,103.910004,104.599998,22682800.0
2003-10-13,104.709999,71.9725654312379,104.510002,105.290001,23825600.0
2003-10-14,104.800003,72.2264213782257,104.360001,105.43,38484400.0
2003-10-15,105.860001,72.0343122651279,104.639999,105.889999,39021700.0
2003-10-16,104.68,72.3224810805728,104.650002,105.730003,32772200.0
2003-10-17,105.470001,71.5334573187711,103.980003,105.629997,32790300.0
2003-10-20,104.449997,72.0686196447336,103.940002,105.040001,27657000.0
2003-10-21,104.82,71.9451204881023,104.32,105.279999,26729100.0
2003-10-22,104.029999,71.0394600061394,103.190002,104.190002,33914500.0
2003-10-23,102.889999,70.9090977269315,102.839996,103.949997,45830500.0
2003-10-24,102.830002,71.066904949275,102.18,103.580002,51723600.0
2003-10-27,103.739998,71.1012068400293,103.269997,104.18,32460200.0
2003-10-28,103.980003,72.0686196447336,103.82,105.150002,34956200.0
2003-10-29,104.769997,72.1646738582294,103.870003,105.43,30955400.0
2003-10-30,105.790001,72.3156186441027,104.800003,105.970001,39123100.0
2003-10-31,105.400002,72.2470086876362,105.220001,105.739998,25761600.0
2003-11-03,105.75,72.7204186908574,105.709999,106.610001,37589300.0
2003-11-04,105.989998,72.5626169573653,105.580002,106.269997,31421600.0
2003-11-05,105.489998,72.6175013547851,104.900002,105.970001,33558800.0
2003-11-06,105.599998,73.0017250698322,105.099998,106.440002,28392300.0
2003-11-07,106.639999,72.4597003073995,105.57,106.720001,31723200.0
2003-11-10,105.739998,72.1646738582294,105.010002,105.839996,25530800.0
2003-11-11,105.089996,72.1440920376703,104.800003,105.330002,26558600.0
2003-11-12,105.230003,72.9536976200311,105.160004,106.470001,28000000.0
2003-11-13,106.010002,72.9742801266966,105.779999,106.540001,29714800.0
2003-11-14,106.400002,72.3567829713272,105.290001,106.949997,49158500.0
2003-11-17,104.910004,71.993147251797,104.040001,105.139999,44382100.0
2003-11-18,105.239998,71.2452885033261,103.699997,105.449997,41155000.0
2003-11-19,104.029999,71.8490655885002,103.919998,105.010002,29827000.0
2003-11-20,104.0,71.2041241761016,103.75,105.239998,53578700.0
2003-11-21,104.239998,71.4991499391653,103.620003,104.330002,30016000.0
2003-11-24,104.690002,72.4459747483527,104.68,105.779999,28906400.0
2003-11-25,105.730003,72.7204186908574,105.449997,106.419998,37580000.0
2003-11-26,106.419998,72.9811425631667,105.389999,106.449997,33053600.0
2003-11-28,106.279999,73.0360269605865,106.199997,106.660004,10507500.0
2003-12-01,106.849998,73.8250500362819,106.800003,107.68,38699000.0
2003-12-02,107.379997,73.6398040457606,107.07,107.769997,35352000.0
2003-12-03,107.650002,73.5231673255995,107.07,108.080002,39078600.0
2003-12-04,107.169998,73.8250500362819,106.940002,107.720001,36089500.0
2003-12-05,107.120003,73.3104702169848,106.620003,107.800003,28824400.0
2003-12-08,106.739998,73.8044682157229,106.68,107.639999,32482900.0
2003-12-09,107.900002,73.2349985101545,106.540001,107.93,43596100.0
2003-12-10,106.769997,73.2281408764294,105.959999,106.980003,36915400.0
2003-12-11,106.68,74.0514665289855,106.669998,108.099998,45304000.0
2003-12-12,107.970001,74.1955481922823,107.389999,108.199997,34142200.0
2003-12-15,109.169998,73.8250500362819,107.480003,109.230003,38693400.0
2003-12-16,107.68,74.209273751329,107.519997,108.5,32894200.0
2003-12-17,108.059998,74.4425471916513,107.800003,108.5,23198800.0
2003-12-18,108.550003,75.2795977171477,108.389999,109.730003,29353100.0
2003-12-19,109.300003,75.0707407461978,108.580002,109.370003,41465100.0
2003-12-22,108.790001,75.5946517844051,108.779999,109.660004,27611300.0
2003-12-23,109.480003,75.6429059321093,109.379997,109.949997,24741200.0
2003-12-24,109.519997,75.5670769024452,109.43,109.879997,8055800.0
2003-12-26,109.709999,75.6222211515265,109.629997,110.080002,8308400.0
2003-12-29,110.099998,76.6286840070978,109.779999,111.269997,22483700.0
2003-12-30,111.089996,76.6424683459811,110.849998,111.269997,19559500.0
2003-12-31,111.220001,76.7114031381391,110.839996,111.519997,31501800.0
2004-01-02,111.739998,76.6769381548019,110.730003,112.190002,38072300.0
2004-01-05,111.690002,77.5110567917526,111.589996,112.519997,27959800.0
2004-01-06,112.160004,77.5868865107715,112.0,112.730003,20472800.0
2004-01-07,112.389999,77.8488392724559,111.889999,113.059998,30170400.0
2004-01-08,113.25,78.1590468711992,112.769997,113.410004,36438400.0
2004-01-09,112.830002,77.4765869829317,112.269997,113.5,54084300.0
2004-01-12,112.550003,78.0487528581979,112.360001,113.25,31564100.0
2004-01-13,113.089996,77.5937766121487,111.760002,113.230003,54239700.0
2004-01-14,112.760002,78.2417715170791,112.669998,113.660004,30112800.0
2004-01-15,113.57,78.4347901759602,112.580002,114.059998,38408700.0
2004-01-16,114.040001,78.7450026001873,113.629997,114.309998,31922700.0
2004-01-20,114.529999,78.7243178196046,113.82,114.650002,29863000.0
2004-01-21,114.129997,79.344737842575,113.720001,115.300003,30725000.0
2004-01-22,115.139999,79.1379348448105,114.580002,115.379997,29888500.0
2004-01-23,115.0,78.8828714951485,113.949997,115.370003,44245300.0
2004-01-26,114.389999,79.875544496998,114.379997,115.93,30460600.0
2004-01-27,115.75,79.0552101989307,114.650002,116.5,35322800.0
2004-01-28,114.980003,78.1521574591768,112.940002,115.279999,52621300.0
2004-01-29,113.559998,78.227986488841,112.559998,113.849998,60117100.0
2004-01-30,113.519997,78.227986488841,113.089996,113.720001,30984400.0
2004-02-02,113.699997,78.5657689695443,113.120003,114.68,38832400.0
2004-02-03,113.739998,78.4347901759602,113.440002,114.139999,25093500.0
2004-02-04,113.190002,77.793689508536,112.790001,113.730003,39332600.0
2004-02-05,113.169998,78.021177976238,112.779999,113.540001,37226800.0
2004-02-06,113.419998,78.8966565233867,113.199997,114.699997,37216000.0
2004-02-09,114.669998,78.9173413039694,114.290001,114.870003,24851300.0
2004-02-10,114.279999,79.1723991387929,114.260002,115.139999,27908100.0
2004-02-11,114.849998,80.0134133919592,114.169998,116.389999,42965700.0
2004-02-12,115.970001,79.7238857483149,115.580002,116.269997,27814700.0
2004-02-13,115.82,79.365417797674,114.75,116.199997,44739900.0
2004-02-17,115.849998,80.0823474947624,115.769997,116.43,23984300.0
2004-02-18,116.199997,79.7307806751758,115.349998,116.599998,28618000.0
2004-02-19,116.330002,79.4343574153157,115.059998,116.389999,51146200.0
2004-02-20,115.480003,79.1930790938919,114.32,115.559998,46728800.0
2004-02-23,115.220001,78.9931655081498,114.169998,115.260002,36357000.0
2004-02-24,114.269997,78.8552966131886,113.029999,114.989998,43953000.0
2004-02-25,114.459999,79.1861896818695,114.32,115.059998,31213600.0
2004-02-26,114.610001,79.2344438295737,114.339996,115.290001,29683000.0
2004-02-27,115.190002,79.2895887680099,114.629997,115.739998,39312000.0
2004-03-01,115.43,80.07545808274,115.25,116.339996,33130800.0
2004-03-02,115.940002,79.6066961190979,115.230003,116.970001,38556400.0
2004-03-03,115.25,79.75145994092,114.919998,115.870003,31346200.0
2004-03-04,115.720001,79.9582636280393,115.519997,116.099998,21060000.0
2004-03-05,115.419998,80.2271113165846,115.279999,116.949997,55905600.0
2004-03-08,116.339996,79.2482288578118,114.910004,116.620003,39281600.0
2004-03-09,115.099998,78.9311263322075,114.239998,115.209999,39746100.0
2004-03-10,114.720001,77.6075664658705,112.559998,114.769997,67671800.0
2004-03-11,112.400002,76.6011091251378,111.099998,113.269997,89134800.0
2004-03-12,111.730003,77.6075664658705,111.580002,112.709999,54012200.0
2004-03-15,112.269997,76.6562533742192,110.900002,112.349998,57677200.0
2004-03-16,111.779999,77.0629754725643,110.839996,112.059998,59832600.0
2004-03-17,112.18,77.9246689914748,112.099998,113.260002,41607300.0
2004-03-18,112.699997,77.9453489465738,111.93,113.269997,60014300.0
2004-03-19,112.410004,76.8318740962761,111.040001,112.57,48636200.0
2004-03-22,110.540001,75.8564316588627,109.099998,110.57,62752100.0
2004-03-23,110.25,75.7249866126102,109.360001,110.400002,54080200.0
2004-03-24,109.580002,75.7872518397009,108.849998,110.139999,51584300.0
2004-03-25,110.080002,76.7903671733062,109.790001,111.300003,49873600.0
2004-03-26,110.959999,76.8111206347912,110.800003,111.790001,37409500.0
2004-03-29,111.629997,77.8903345304602,111.580002,112.739998,44113600.0
2004-03-30,112.300003,78.1532239311601,112.220001,113.07,39059900.0
2004-03-31,112.989998,78.2431565200018,112.379997,113.400002,48517600.0
2004-04-01,113.07,78.7135846863821,113.050003,113.870003,45103800.0
2004-04-02,114.809998,79.3085370806978,113.900002,114.839996,50987700.0
2004-04-05,114.459999,79.7443729161793,114.440002,115.379997,30251800.0
2004-04-06,114.830002,79.4884084846272,114.620003,115.18,28420900.0
2004-04-07,114.949997,79.3016176459909,114.110001,114.980003,45890500.0
2004-04-08,115.410004,79.1217524683075,113.739998,115.410004,46929700.0
2004-04-12,114.580002,79.4330626922434,114.57,115.080002,23085200.0
2004-04-13,115.260002,78.3192557738705,113.019997,115.300003,56210300.0
2004-04-14,112.610001,78.443780693611,112.550003,113.639999,62322300.0
2004-04-15,113.449997,78.1463044964532,112.360001,113.779999,61602500.0
2004-04-16,113.379997,78.7481770172809,112.980003,114.050003,47059200.0
2004-04-19,113.550003,78.7481770172809,113.269997,113.989998,28277600.0
2004-04-20,114.080002,77.4268264905918,111.779999,114.32,53299400.0
2004-04-21,112.199997,77.9456803228439,111.870003,112.949997,50177300.0
2004-04-22,112.480003,79.0387337797318,112.440002,114.669998,62071500.0
2004-04-23,114.419998,79.1148330336006,113.790001,114.57,29395700.0
2004-04-26,114.5,79.004141448833,113.599998,114.940002,35515200.0
2004-04-27,114.230003,79.0733261106306,113.959999,115.120003,43485500.0
2004-04-28,113.889999,78.0494524729045,112.5,114.010002,50165800.0
2004-04-29,112.720001,77.364566797942,111.160004,113.32,69687600.0
2004-04-30,112.169998,76.7626942771143,110.900002,112.379997,48681400.0
2004-05-03,111.370003,77.5859444330363,111.349998,112.290001,33758000.0
2004-05-04,112.25,77.5236792059456,111.660004,113.260002,51185100.0
2004-05-05,112.410004,78.0217795767127,112.160004,112.959999,34405000.0
2004-05-06,112.019997,77.3507279285282,111.0,112.589996,54997000.0
2004-05-07,111.220001,76.0708891674449,109.959999,112.230003,60950000.0
2004-05-10,109.440002,75.2891514689338,108.360001,109.75,75279400.0
2004-05-11,109.459999,75.9256107862194,109.330002,110.050003,48300600.0
2004-05-12,109.57,76.4098722875727,108.059998,110.540001,90830500.0
2004-05-13,109.760002,76.0916426289299,109.629997,110.809998,57393700.0
2004-05-14,109.949997,76.1262349598287,109.269997,110.739998,54123100.0
2004-05-17,108.889999,75.4759360813241,108.410004,109.5,55020400.0
2004-05-18,109.489998,75.8564316588627,109.330002,109.940002,30193100.0
2004-05-19,110.5,75.5935422581628,109.150002,111.18,54804100.0
2004-05-20,109.449997,75.8356781973777,109.040001,109.870003,38082900.0
2004-05-21,109.970001,75.9671177091894,109.470001,110.550003,47480400.0
2004-05-24,110.529999,76.2853473678322,109.68,110.760002,40961500.0
2004-05-25,109.900002,77.378400132915,109.599998,111.980003,48668000.0
2004-05-26,111.660004,77.6482041256861,111.510002,112.290001,35977000.0
2004-05-27,112.540001,78.0840448038034,112.059998,113.029999,45306900.0
2004-05-28,112.730003,78.0771253690964,112.360001,112.879997,23367200.0
2004-06-01,112.459999,77.9733532190358,111.870003,112.860001,41044700.0
2004-06-02,113.029999,78.2639099814867,112.459999,113.480003,39774200.0
2004-06-03,112.809998,77.5444319756254,112.07,113.190002,38688300.0
2004-06-04,112.980003,78.160143365867,112.709999,113.580002,32739500.0
2004-06-07,113.43,79.3500440036677,113.419998,114.809998,31643800.0
2004-06-08,114.370003,79.4607355884353,114.169998,114.919998,32846500.0
2004-06-09,114.510002,78.720504121089,113.720001,114.699997,36737600.0
2004-06-10,114.040001,79.1079129070885,113.93,114.349998,21711000.0
2004-06-14,113.82,78.3261752085774,112.870003,113.849998,34633000.0
2004-06-15,113.900002,78.8796165290925,113.510002,114.449997,37445000.0
2004-06-16,114.0,78.8657825023145,113.699997,114.199997,26633400.0
2004-06-17,113.849998,78.7481770172809,113.330002,114.07,28402400.0
2004-06-18,113.269997,78.8960538184983,113.18,114.220001,31799800.0
2004-06-21,113.75,78.597494423641,113.129997,114.139999,25284000.0
2004-06-22,113.129997,78.9932592028704,112.669998,113.879997,37334000.0
2004-06-23,113.610001,79.6736989764479,113.419998,114.839996,35580000.0
2004-06-24,114.559998,79.4237415794525,114.260002,114.93,35272100.0
2004-06-25,114.410004,79.0418612007323,113.68,114.940002,32837900.0
2004-06-28,114.519997,78.7710754671627,113.410004,114.610001,40824500.0
2004-06-29,113.529999,79.0974085233076,113.419998,114.169998,28418100.0
2004-06-30,114.07,79.5209469638246,113.650002,114.790001,52230600.0
2004-07-01,114.25,78.4169736099993,112.580002,114.400002,57734700.0
2004-07-02,113.160004,78.3753106879333,112.599998,113.290001,34615100.0
2004-07-06,112.370003,77.6879311442358,111.629997,112.449997,38698200.0
2004-07-07,111.809998,77.9170595103327,111.75,112.57,29839800.0
2004-07-08,111.809998,77.3754873488693,111.199997,112.32,45291100.0
2004-07-09,111.720001,77.5768420536786,111.379997,111.940002,27412900.0
2004-07-12,111.519997,77.6115554850862,111.0,112.040001,35691300.0
2004-07-13,111.919998,77.6671028076615,111.599998,112.019997,26752000.0
2004-07-14,111.260002,77.4310298111754,111.120003,112.389999,54089400.0
2004-07-15,111.739998,76.931120571778,110.699997,111.910004,38403500.0
2004-07-16,111.57,76.8686286188135,110.440002,111.669998,40871200.0
2004-07-19,110.75,76.5422955626686,109.989998,110.959999,39592800.0
2004-07-20,110.529999,77.5143501007141,110.25,111.900002,46679800.0
2004-07-21,111.82,76.084044385068,109.449997,112.059998,56241100.0
2004-07-22,109.360001,76.2923381656732,108.769997,110.389999,72477100.0
2004-07-23,109.620003,75.6535613141618,108.690002,109.709999,49610500.0
2004-07-26,109.190002,75.5077539319277,108.209999,109.43,49679100.0
2004-07-27,109.050003,76.2159625065237,108.970001,110.110001,51295100.0
2004-07-28,109.550003,76.4450901782964,108.589996,110.370003,65862300.0
2004-07-29,110.540001,76.7714239287655,110.0,110.870003,52200500.0
2004-07-30,110.32,76.9588886784722,110.099998,110.900002,41581700.0
2004-08-02,110.190002,77.1185860158089,110.050003,111.360001,38263100.0
2004-08-03,110.93,76.5214665317701,110.160004,111.059998,40948800.0
2004-08-04,109.889999,76.5145219013809,109.639999,110.75,40763200.0
2004-08-05,110.290001,75.2647418596458,108.269997,110.379997,50772000.0
2004-08-06,107.629997,74.1885366125147,106.620003,107.959999,74729000.0
2004-08-09,107.019997,74.292686627276,106.870003,107.480003,37476300.0
2004-08-10,107.309998,75.2508519045431,107.260002,108.410004,55870600.0
2004-08-11,107.68,75.0981054465133,107.099998,108.330002,52933200.0
2004-08-12,107.68,74.2788022267668,106.629997,107.949997,50015900.0
2004-08-13,107.099998,74.4246096090009,106.589996,107.349998,41634700.0
2004-08-16,107.139999,75.1953101365613,107.099998,108.639999,45731900.0
